2008.0, 1.0, 10, 74, 1, 30.4, 335.1, 1000.56838037, 20.3719978333, 18.5200004578, 0, 0, 725.44138614
2008.0, 1.0, 10, 75, 1, 30.8, 336.3, 998.1, 22.2, 18.5200004578, 0, 0, 672.002874271
2008.0, 1.0, 10, 76, 1, 31.1, 337.5, 995.7, 23.6, 18.5200004578, 0, 0, 562.670684875
2008.0, 1.0, 10, 77, 1, 31.5, 338.8, 994.7, 24.2, 18.5200004578, 0, 0, 461.041582483
2008.0, 1.0, 10, 78, 1, 31.9, 339.9, 995.1, 23.8, 18.5200004578, 0, 0, 331.045549845
2008.0, 1.0, 10, 79, 1, 32.2, 341.1, 993.6, 24.7, 18.5200004578, 0, 0, 194.10912018
2008.0, 1.0, 10, 80, 1, 32.5, 342.5, 992.7, 24.8, 18.5200004578, 0, 0, 41.4273121329
2008.0, 1.0, 10, 81, 1, 32.9, 344.2, 991.7, 25.4, 18.5200004578, 0, 0, 56.6238180313
2008.0, 1.0, 10, 82, 1, 33.4, 345.9, 990.7, 25.6, 18.5200004578, 0, 0, 245.372726111
2008.0, 1.0, 10, 83, 1, 34.0, 347.6, 990.6, 25.2, 18.5200004578, 0, 0, 381.785376829
2008.0, 1.0, 10, 84, 1, 34.5, 349.4, 990.3, 24.7, 18.5200004578, 0, 0, 260.748847339
2008.0, 1.0, 10, 85, 1, 35.1, 351.3, 989.7, 24.4, 18.5200004578, 0, 0, 196.358121745
2008.0, 1.0, 10, 86, 1, 35.7, 353.4, 988.2, 24.8, 18.5200004578, 0, 0, 66.0158987357
2008.0, 1.0, 10, 87, 1, 36.3, 355.7, 986.1, 26.3, 18.5200004578, 0, 0, 40.6816343437
2008.0, 1.0, 10, 88, 1, 36.8, 358.1, 985.6, 26.5, 18.5200004578, 0, 0, 11.7208361672
