2008.0, 1.0, 9, 92, 1, 7.3, 336.2, 993.93658431, 20.3719978333, 37.0400009155, 0, 0, 836.989930872
2008.0, 1.0, 9, 93, 1, 7.7, 335.8, 993.9, 20.4, 35.1880008698, 0, 0, 790.281188776
2008.0, 1.0, 9, 94, 1, 8.1, 335.3, 993.6, 20.6, 33.336000824, 0, 0, 744.645444621
2008.0, 1.0, 9, 95, 1, 8.5, 334.8, 993.3, 20.8, 31.4840007782, 0, 0, 702.259231159
2008.0, 1.0, 9, 96, 1, 8.9, 334.4, 993.4, 20.7, 29.6320007324, 0, 0, 663.066622595
2008.0, 1.0, 9, 97, 1, 9.3, 333.9, 993.3, 20.7, 27.7800006866, 0, 0, 630.352221643
2008.0, 1.0, 9, 98, 1, 9.7, 333.4, 993.0, 20.9, 25.9280006409, 0, 0, 604.281041626
2008.0, 1.0, 9, 99, 1, 10.1, 332.8, 992.2, 21.6, 24.0760005951, 0, 0, 590.712445635
2008.0, 1.0, 9, 100, 1, 10.5, 332.3, 991.6, 22.1, 22.2240005493, 0, 0, 581.29189388
2008.0, 1.0, 9, 101, 1, 10.9, 331.7, 991.0, 22.5, 20.3720005035, 0, 0, 587.730757323
2008.0, 1.0, 9, 102, 1, 11.3, 331.1, 990.7, 22.8, 18.5200004578, 0, 0, 604.493212527
2008.0, 1.0, 9, 103, 1, 11.6, 330.4, 990.9, 22.7, 20.5042862211, 0, 0, 646.46671714
2008.0, 1.0, 9, 104, 1, 11.9, 329.7, 991.0, 22.7, 22.4885719844, 0, 0, 696.239662654
2008.0, 1.0, 9, 105, 1, 12.3, 329.0, 992.0, 22.0, 24.4728577478, 0, 0, 748.014638829
2008.0, 1.0, 9, 106, 1, 12.6, 328.3, 992.5, 21.7, 26.4571435111, 0, 0, 809.780074376
2008.0, 1.0, 9, 107, 1, 13.0, 327.7, 992.4, 21.9, 28.4414292744, 0, 0, 861.916242846
2008.0, 1.0, 9, 108, 1, 13.4, 327.1, 992.2, 22.3, 30.4257150378, 0, 0, 918.094227779
2008.0, 1.0, 9, 109, 1, 13.8, 326.4, 992.0, 22.6, 32.4100008011, 0, 0, 983.331732946
2008.0, 1.0, 9, 110, 1, 14.3, 325.8, 992.1, 22.7, 34.3942865644, 0, 0, 1028.26536494
2008.0, 1.0, 9, 111, 1, 14.6, 325.3, 991.6, 23.2, 36.3785723278, 0, 0, 1072.46801299
2008.0, 1.0, 9, 112, 1, 15.0, 324.8, 991.3, 23.6, 38.3628580911, 0, 0, 1116.35195183
2008.0, 1.0, 9, 113, 1, 15.3, 324.4, 991.5, 23.6, 40.3471438544, 0, 0, 1153.79254236
2008.0, 1.0, 9, 114, 1, 15.6, 324.0, 991.4, 23.8, 42.3314296177, 0, 0, 1192.64689177
2008.0, 1.0, 9, 115, 1, 15.8, 323.7, 991.3, 23.9, 44.3157153811, 0, 0, 1222.94840799
2008.0, 1.0, 9, 116, 1, 16.0, 323.5, 991.2, 24.1, 46.3000011444, 0, 0, 1242.7351786
2008.0, 1.0, 9, 117, 1, 16.2, 323.2, 991.6, 23.9, 48.2842869077, 0, 0, 1274.07489785
2008.0, 1.0, 9, 118, 1, 16.4, 323.0, 992.1, 23.7, 50.2685726711, 0, 0, 1294.79724917
2008.0, 1.0, 9, 119, 1, 16.6, 322.7, 992.6, 23.3, 52.2528584344, 0, 0, 1327.04783586
2008.0, 1.0, 9, 120, 1, 16.8, 322.3, 993.1, 23.0, 54.2371441977, 0, 0, 1370.82367565
2008.0, 1.0, 9, 121, 1, 17.0, 321.9, 993.5, 22.9, 56.2214299611, 0, 0, 1414.99053091
2008.0, 1.0, 9, 122, 1, 17.2, 321.4, 993.4, 23.1, 58.2057157244, 0, 0, 1470.62423946
2008.0, 1.0, 9, 123, 1, 17.4, 320.9, 993.5, 23.1, 60.1900014877, 0, 0, 1526.57615085
2008.0, 1.0, 9, 124, 1, 17.6, 320.5, 993.7, 23.0, 62.1742872511, 0, 0, 1571.7086903
2008.0, 1.0, 9, 125, 1, 17.8, 320.1, 994.0, 22.9, 64.1585730144, 0, 0, 1617.10875693
2008.0, 1.0, 9, 126, 1, 18.0, 319.7, 994.8, 22.4, 66.1428587777, 0, 0, 1662.7544371
2008.0, 1.0, 9, 127, 1, 18.1, 319.3, 996.0, 21.5, 68.1271445411, 0, 0, 1707.8351235
2008.0, 1.0, 9, 128, 1, 18.3, 319.0, 999.9, 18.5, 70.1114303044, 0, 0, 1742.71771926
2008.0, 1.0, 9, 129, 1, 18.5, 318.8, 1000.5, 18.1, 72.0957160677, 0, 0, 1766.75244708
2008.0, 1.0, 9, 130, 1, 18.7, 318.6, 1001.1, 17.7, 74.0800018311, 0, 0, 1791.01619037
